thoi_diem,muc_nuoc_thuong_luu_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,phase_pre_lu_som,phase_lu_som,phase_lu_chinh_vu,phase_tai_tich,is_event_month,luu_luong_den_ho_m3_s_capped_month_median,luu_luong_den_ho_m3_s_capped_pct_in_month,luu_luong_den_ho_m3_s_capped
1/13/2022 6:00,111.56,1430,2228,0,2228,0,0,0,0,0,583.5,0.925403226,1430
1/13/2022 7:00,111.37,529,2235,0,2235,0,0,0,0,0,583.5,0.445396505,529
1/13/2022 8:00,111.37,529,2235,0,2235,0,0,0,0,0,583.5,0.445396505,529
1/13/2022 9:00,111.37,529,2235,0,2235,0,0,0,0,0,583.5,0.445396505,529
1/13/2022 10:00,111.37,529,2235,0,2235,0,0,0,0,0,583.5,0.445396505,529
1/13/2022 11:00,111.37,529,2235,0,2235,0,0,0,0,0,583.5,0.445396505,529
1/13/2022 12:00,111.37,529,2235,0,2235,0,0,0,0,0,583.5,0.445396505,529
1/13/2022 13:00,111.21,807,2241,0,2241,0,0,0,0,0,583.5,0.664482527,807
1/13/2022 14:00,111.21,807,2241,0,2241,0,0,0,0,0,583.5,0.664482527,807
1/13/2022 15:00,111.21,807,2241,0,2241,0,0,0,0,0,583.5,0.664482527,807
1/13/2022 16:00,111.21,807,2241,0,2241,0,0,0,0,0,583.5,0.664482527,807
1/13/2022 17:00,111.21,807,2241,0,2241,0,0,0,0,0,583.5,0.664482527,807
1/13/2022 18:00,111.21,807,2241,0,2241,0,0,0,0,0,583.5,0.664482527,807
1/13/2022 19:00,111.07,991,2243,0,2243,0,0,0,0,0,583.5,0.788810484,991
1/13/2022 20:00,111.07,991,2243,0,2243,0,0,0,0,0,583.5,0.788810484,991
1/13/2022 21:00,111.07,991,2243,0,2243,0,0,0,0,0,583.5,0.788810484,991
1/13/2022 22:00,111.07,991,2243,0,2243,0,0,0,0,0,583.5,0.788810484,991
1/13/2022 23:00,111.07,991,2243,0,2243,0,0,0,0,0,583.5,0.788810484,991
1/14/2022 0:00,111.07,991,2243,0,2243,0,0,0,0,0,583.5,0.788810484,991
1/14/2022 1:00,110.92,915,2245,0,2245,0,0,0,0,0,583.5,0.738239247,915
1/14/2022 2:00,110.92,915,2245,0,2245,0,0,0,0,0,583.5,0.738239247,915
1/14/2022 3:00,110.92,915,2245,0,2245,0,0,0,0,0,583.5,0.738239247,915
1/14/2022 4:00,110.92,915,2245,0,2245,0,0,0,0,0,583.5,0.738239247,915
1/14/2022 5:00,110.92,915,2245,0,2245,0,0,0,0,0,583.5,0.738239247,915
1/14/2022 6:00,110.92,915,2245,0,2245,0,0,0,0,0,583.5,0.738239247,915
1/14/2022 7:00,110.75,738,2249,0,2249,0,0,0,0,0,583.5,0.614415323,738
1/14/2022 8:00,110.75,738,2249,0,2249,0,0,0,0,0,583.5,0.614415323,738
1/14/2022 9:00,110.75,738,2249,0,2249,0,0,0,0,0,583.5,0.614415323,738
1/14/2022 10:00,110.75,738,2249,0,2249,0,0,0,0,0,583.5,0.614415323,738
1/14/2022 11:00,110.75,738,2249,0,2249,0,0,0,0,0,583.5,0.614415323,738
1/14/2022 12:00,110.75,738,2249,0,2249,0,0,0,0,0,583.5,0.614415323,738
1/14/2022 13:00,110.59,832,2252,0,2252,0,0,0,0,0,583.5,0.690356183,832
1/14/2022 14:00,110.59,832,2252,0,2252,0,0,0,0,0,583.5,0.690356183,832
1/14/2022 15:00,110.59,832,2252,0,2252,0,0,0,0,0,583.5,0.690356183,832
1/14/2022 16:00,110.59,832,2252,0,2252,0,0,0,0,0,583.5,0.690356183,832
1/14/2022 17:00,110.59,832,2252,0,2252,0,0,0,0,0,583.5,0.690356183,832
1/14/2022 18:00,110.59,832,2252,0,2252,0,0,0,0,0,583.5,0.690356183,832
1/14/2022 19:00,110.42,744,2255,0,2255,0,0,0,0,0,583.5,0.619287634,744
1/14/2022 20:00,110.42,744,2255,0,2255,0,0,0,0,0,583.5,0.619287634,744
1/14/2022 21:00,110.42,744,2255,0,2255,0,0,0,0,0,583.5,0.619287634,744
1/14/2022 22:00,110.42,744,2255,0,2255,0,0,0,0,0,583.5,0.619287634,744
1/14/2022 23:00,110.42,744,2255,0,2255,0,0,0,0,0,583.5,0.619287634,744
1/15/2022 0:00,110.42,744,2255,0,2255,0,0,0,0,0,583.5,0.619287634,744
1/15/2022 1:00,110.34,1557,2257,0,2257,0,0,0,0,0,583.5,0.950772849,1557
1/15/2022 2:00,110.34,1557,2257,0,2257,0,0,0,0,0,583.5,0.950772849,1557
1/15/2022 3:00,110.34,1557,2257,0,2257,0,0,0,0,0,583.5,0.950772849,1557
1/15/2022 4:00,110.34,1557,2257,0,2257,0,0,0,0,0,583.5,0.950772849,1557
1/15/2022 5:00,110.34,1557,2257,0,2257,0,0,0,0,0,583.5,0.950772849,1557
1/15/2022 6:00,110.34,1557,2257,0,2257,0,0,0,0,0,583.5,0.950772849,1557
1/15/2022 7:00,110.21,1108,2258,0,2258,0,0,0,0,0,583.5,0.851310484,1108
1/15/2022 8:00,110.21,1108,2258,0,2258,0,0,0,0,0,583.5,0.851310484,1108
1/15/2022 9:00,110.21,1108,2258,0,2258,0,0,0,0,0,583.5,0.851310484,1108
1/15/2022 10:00,110.21,1108,2258,0,2258,0,0,0,0,0,583.5,0.851310484,1108
1/15/2022 11:00,110.21,1108,2258,0,2258,0,0,0,0,0,583.5,0.851310484,1108
1/15/2022 12:00,110.21,1108,2258,0,2258,0,0,0,0,0,583.5,0.851310484,1108
1/15/2022 13:00,110.03,661,2261,0,2261,0,0,0,0,0,583.5,0.563004032,661
1/15/2022 14:00,110.03,661,2261,0,2261,0,0,0,0,0,583.5,0.563004032,661
1/15/2022 15:00,110.03,661,2261,0,2261,0,0,0,0,0,583.5,0.563004032,661
1/15/2022 16:00,110.03,661,2261,0,2261,0,0,0,0,0,583.5,0.563004032,661
1/15/2022 17:00,110.03,661,2261,0,2261,0,0,0,0,0,583.5,0.563004032,661
1/15/2022 18:00,110.03,661,2261,0,2261,0,0,0,0,0,583.5,0.563004032,661
1/15/2022 19:00,109.89,1035,2263,0,2263,0,0,0,0,0,583.5,0.81703629,1035
1/15/2022 20:00,109.89,1035,2263,0,2263,0,0,0,0,0,583.5,0.81703629,1035
1/15/2022 21:00,109.89,1035,2263,0,2263,0,0,0,0,0,583.5,0.81703629,1035
1/15/2022 22:00,109.89,1035,2263,0,2263,0,0,0,0,0,583.5,0.81703629,1035
1/15/2022 23:00,109.89,1035,2263,0,2263,0,0,0,0,0,583.5,0.81703629,1035
1/16/2022 0:00,109.89,1035,2263,0,2263,0,0,0,0,0,583.5,0.81703629,1035
1/16/2022 1:00,109.75,1037,2266,0,2266,0,0,0,0,0,583.5,0.820060484,1037
1/16/2022 2:00,109.75,1037,2266,0,2266,0,0,0,0,0,583.5,0.820060484,1037
1/16/2022 3:00,109.75,1037,2266,0,2266,0,0,0,0,0,583.5,0.820060484,1037
1/16/2022 4:00,109.75,1037,2266,0,2266,0,0,0,0,0,583.5,0.820060484,1037
1/16/2022 5:00,109.75,1037,2266,0,2266,0,0,0,0,0,583.5,0.820060484,1037
1/16/2022 6:00,109.75,1037,2266,0,2266,0,0,0,0,0,583.5,0.820060484,1037
1/16/2022 7:00,109.5,60,2269,0,2269,0,0,0,0,0,583.5,0.12063172,60
1/16/2022 8:00,109.5,60,2269,0,2269,0,0,0,0,0,583.5,0.12063172,60
1/16/2022 9:00,109.5,60,2269,0,2269,0,0,0,0,0,583.5,0.12063172,60
1/16/2022 10:00,109.5,60,2269,0,2269,0,0,0,0,0,583.5,0.12063172,60
1/16/2022 11:00,109.5,60,2269,0,2269,0,0,0,0,0,583.5,0.12063172,60
1/16/2022 12:00,109.5,60,2269,0,2269,0,0,0,0,0,583.5,0.12063172,60
1/16/2022 13:00,109.31,76,1751,0,1751,0,0,0,0,0,583.5,0.128192204,76
1/16/2022 14:00,109.31,76,1751,0,1751,0,0,0,0,0,583.5,0.128192204,76
1/16/2022 15:00,109.31,76,1751,0,1751,0,0,0,0,0,583.5,0.128192204,76
1/16/2022 16:00,109.31,76,1751,0,1751,0,0,0,0,0,583.5,0.128192204,76
1/16/2022 17:00,109.31,76,1751,0,1751,0,0,0,0,0,583.5,0.128192204,76
1/16/2022 18:00,109.31,76,1751,0,1751,0,0,0,0,0,583.5,0.128192204,76
1/16/2022 19:00,109.05,40,1754,0,1754,0,0,0,0,0,583.5,0.054435484,40
1/16/2022 20:00,109.05,40,1754,0,1754,0,0,0,0,0,583.5,0.054435484,40
1/16/2022 21:00,109.05,40,1754,0,1754,0,0,0,0,0,583.5,0.054435484,40
1/16/2022 22:00,109.05,40,1754,0,1754,0,0,0,0,0,583.5,0.054435484,40
1/16/2022 23:00,109.05,40,1754,0,1754,0,0,0,0,0,583.5,0.054435484,40
1/17/2022 0:00,109.05,40,1754,0,1754,0,0,0,0,0,583.5,0.054435484,40
1/17/2022 1:00,108.89,886,2280,0,2280,0,0,0,0,0,583.5,0.722950269,886
1/17/2022 2:00,108.89,886,2280,0,2280,0,0,0,0,0,583.5,0.722950269,886
1/17/2022 3:00,108.89,886,2280,0,2280,0,0,0,0,0,583.5,0.722950269,886
1/17/2022 4:00,108.89,886,2280,0,2280,0,0,0,0,0,583.5,0.722950269,886
1/17/2022 5:00,108.89,886,2280,0,2280,0,0,0,0,0,583.5,0.722950269,886
1/17/2022 6:00,108.89,886,2280,0,2280,0,0,0,0,0,583.5,0.722950269,886
1/17/2022 7:00,108.66,271,2283,0,2283,0,0,0,0,0,583.5,0.247647849,271
1/17/2022 8:00,108.66,271,2283,0,2283,0,0,0,0,0,583.5,0.247647849,271
1/17/2022 9:00,108.66,271,2283,0,2283,0,0,0,0,0,583.5,0.247647849,271
1/17/2022 10:00,108.66,271,2283,0,2283,0,0,0,0,0,583.5,0.247647849,271
1/17/2022 11:00,108.66,271,2283,0,2283,0,0,0,0,0,583.5,0.247647849,271
1/17/2022 12:00,108.66,271,2283,0,2283,0,0,0,0,0,583.5,0.247647849,271
1/17/2022 13:00,108.41,98,2287,0,2287,0,0,0,0,0,583.5,0.139280914,98
1/17/2022 14:00,108.41,98,2287,0,2287,0,0,0,0,0,583.5,0.139280914,98
1/17/2022 15:00,108.41,98,2287,0,2287,0,0,0,0,0,583.5,0.139280914,98
1/17/2022 16:00,108.41,98,2287,0,2287,0,0,0,0,0,583.5,0.139280914,98
1/17/2022 17:00,108.41,98,2287,0,2287,0,0,0,0,0,583.5,0.139280914,98
1/17/2022 18:00,108.41,98,2287,0,2287,0,0,0,0,0,583.5,0.139280914,98
1/17/2022 19:00,108.19,368,2291,0,2291,0,0,0,0,0,583.5,0.329637097,368
1/17/2022 20:00,108.19,368,2291,0,2291,0,0,0,0,0,583.5,0.329637097,368
1/17/2022 21:00,108.19,368,2291,0,2291,0,0,0,0,0,583.5,0.329637097,368
1/17/2022 22:00,108.19,368,2291,0,2291,0,0,0,0,0,583.5,0.329637097,368
1/17/2022 23:00,108.19,368,2291,0,2291,0,0,0,0,0,583.5,0.329637097,368
1/18/2022 0:00,108.19,368,2291,0,2291,0,0,0,0,0,583.5,0.329637097,368
1/18/2022 1:00,107.99,564,2295,0,2295,0,0,0,0,0,583.5,0.476310484,564
1/18/2022 2:00,107.99,564,2295,0,2295,0,0,0,0,0,583.5,0.476310484,564
1/18/2022 3:00,107.99,564,2295,0,2295,0,0,0,0,0,583.5,0.476310484,564
1/18/2022 4:00,107.99,564,2295,0,2295,0,0,0,0,0,583.5,0.476310484,564
1/18/2022 5:00,107.99,564,2295,0,2295,0,0,0,0,0,583.5,0.476310484,564
1/18/2022 6:00,107.99,564,2295,0,2295,0,0,0,0,0,583.5,0.476310484,564
1/18/2022 7:00,107.78,480,2298,0,2298,0,0,0,0,0,583.5,0.408770161,480
1/18/2022 8:00,107.78,480,2298,0,2298,0,0,0,0,0,583.5,0.408770161,480
1/18/2022 9:00,107.78,480,2298,0,2298,0,0,0,0,0,583.5,0.408770161,480
1/18/2022 10:00,107.78,480,2298,0,2298,0,0,0,0,0,583.5,0.408770161,480
1/18/2022 11:00,107.78,480,2298,0,2298,0,0,0,0,0,583.5,0.408770161,480
1/18/2022 12:00,107.78,480,2298,0,2298,0,0,0,0,0,583.5,0.408770161,480
1/18/2022 13:00,107.58,571,2301,0,2301,0,0,0,0,0,583.5,0.485047043,571
1/18/2022 14:00,107.58,571,2301,0,2301,0,0,0,0,0,583.5,0.485047043,571
1/18/2022 15:00,107.58,571,2301,0,2301,0,0,0,0,0,583.5,0.485047043,571
1/18/2022 16:00,107.58,571,2301,0,2301,0,0,0,0,0,583.5,0.485047043,571
1/18/2022 17:00,107.58,571,2301,0,2301,0,0,0,0,0,583.5,0.485047043,571
1/18/2022 18:00,107.58,571,2301,0,2301,0,0,0,0,0,583.5,0.485047043,571
1/18/2022 19:00,107.4,677,2232,0,2232,0,0,0,0,0,583.5,0.571740591,677
1/18/2022 20:00,107.4,677,2232,0,2232,0,0,0,0,0,583.5,0.571740591,677
1/18/2022 21:00,107.4,677,2232,0,2232,0,0,0,0,0,583.5,0.571740591,677
1/18/2022 22:00,107.4,677,2232,0,2232,0,0,0,0,0,583.5,0.571740591,677
1/18/2022 23:00,107.4,677,2232,0,2232,0,0,0,0,0,583.5,0.571740591,677
1/19/2022 0:00,107.4,677,2232,0,2232,0,0,0,0,0,583.5,0.571740591,677
1/19/2022 1:00,107.25,942,2235,0,2235,0,0,0,0,0,583.5,0.760248656,942
1/19/2022 2:00,107.25,942,2235,0,2235,0,0,0,0,0,583.5,0.760248656,942
1/19/2022 3:00,107.25,942,2235,0,2235,0,0,0,0,0,583.5,0.760248656,942
1/19/2022 4:00,107.25,942,2235,0,2235,0,0,0,0,0,583.5,0.760248656,942
1/19/2022 5:00,107.25,942,2235,0,2235,0,0,0,0,0,583.5,0.760248656,942
1/19/2022 6:00,107.25,942,2235,0,2235,0,0,0,0,0,583.5,0.760248656,942
1/19/2022 7:00,107.08,770,2238,0,2238,0,0,0,0,0,583.5,0.637600806,770
1/19/2022 8:00,107.08,770,2238,0,2238,0,0,0,0,0,583.5,0.637600806,770
1/19/2022 9:00,107.08,770,2238,0,2238,0,0,0,0,0,583.5,0.637600806,770
1/19/2022 10:00,107.08,770,2238,0,2238,0,0,0,0,0,583.5,0.637600806,770
1/19/2022 11:00,107.08,770,2238,0,2238,0,0,0,0,0,583.5,0.637600806,770
1/19/2022 12:00,107.08,770,2238,0,2238,0,0,0,0,0,583.5,0.637600806,770
1/19/2022 13:00,106.89,686,2313,0,2313,0,0,0,0,0,583.5,0.578797043,686
1/19/2022 14:00,106.89,686,2313,0,2313,0,0,0,0,0,583.5,0.578797043,686
1/19/2022 15:00,106.89,686,2313,0,2313,0,0,0,0,0,583.5,0.578797043,686
1/19/2022 16:00,106.89,686,2313,0,2313,0,0,0,0,0,583.5,0.578797043,686
1/19/2022 17:00,106.89,686,2313,0,2313,0,0,0,0,0,583.5,0.578797043,686
1/19/2022 18:00,106.89,686,2313,0,2313,0,0,0,0,0,583.5,0.578797043,686
1/19/2022 19:00,106.74,1035,2316,0,2316,0,0,0,0,0,583.5,0.81703629,1035
1/19/2022 20:00,106.74,1035,2316,0,2316,0,0,0,0,0,583.5,0.81703629,1035
1/19/2022 21:00,106.74,1035,2316,0,2316,0,0,0,0,0,583.5,0.81703629,1035
1/19/2022 22:00,106.74,1035,2316,0,2316,0,0,0,0,0,583.5,0.81703629,1035
1/19/2022 23:00,106.74,1035,2316,0,2316,0,0,0,0,0,583.5,0.81703629,1035
1/20/2022 0:00,106.74,1035,2316,0,2316,0,0,0,0,0,583.5,0.81703629,1035
1/20/2022 1:00,106.58,958,2319,0,2319,0,0,0,0,0,583.5,0.771673387,958
1/20/2022 2:00,106.58,958,2319,0,2319,0,0,0,0,0,583.5,0.771673387,958
1/20/2022 3:00,106.58,958,2319,0,2319,0,0,0,0,0,583.5,0.771673387,958
1/20/2022 4:00,106.58,958,2319,0,2319,0,0,0,0,0,583.5,0.771673387,958
1/20/2022 5:00,106.58,958,2319,0,2319,0,0,0,0,0,583.5,0.771673387,958
1/20/2022 6:00,106.58,958,2319,0,2319,0,0,0,0,0,583.5,0.771673387,958
1/20/2022 7:00,106.37,521,2321,0,2321,0,0,0,0,0,583.5,0.433803763,521
1/20/2022 8:00,106.37,521,2321,0,2321,0,0,0,0,0,583.5,0.433803763,521
1/20/2022 9:00,106.37,521,2321,0,2321,0,0,0,0,0,583.5,0.433803763,521
1/20/2022 10:00,106.37,521,2321,0,2321,0,0,0,0,0,583.5,0.433803763,521
1/20/2022 11:00,106.37,521,2321,0,2321,0,0,0,0,0,583.5,0.433803763,521
1/20/2022 12:00,106.37,521,2321,0,2321,0,0,0,0,0,583.5,0.433803763,521
1/20/2022 13:00,106.19,778,2318,0,2318,0,0,0,0,0,583.5,0.641297043,778
1/20/2022 14:00,106.19,778,2318,0,2318,0,0,0,0,0,583.5,0.641297043,778
1/20/2022 15:00,106.19,778,2318,0,2318,0,0,0,0,0,583.5,0.641297043,778
1/20/2022 16:00,106.19,778,2318,0,2318,0,0,0,0,0,583.5,0.641297043,778
1/20/2022 17:00,106.19,778,2318,0,2318,0,0,0,0,0,583.5,0.641297043,778
1/20/2022 18:00,106.19,778,2318,0,2318,0,0,0,0,0,583.5,0.641297043,778
1/20/2022 19:00,106.06,656,1763,0,1763,0,0,0,0,0,583.5,0.555611559,656
1/20/2022 20:00,106.06,656,1763,0,1763,0,0,0,0,0,583.5,0.555611559,656
1/20/2022 21:00,106.06,656,1763,0,1763,0,0,0,0,0,583.5,0.555611559,656
1/20/2022 22:00,106.06,656,1763,0,1763,0,0,0,0,0,583.5,0.555611559,656
1/20/2022 23:00,106.06,656,1763,0,1763,0,0,0,0,0,583.5,0.555611559,656
1/21/2022 0:00,106.06,656,1763,0,1763,0,0,0,0,0,583.5,0.555611559,656
1/21/2022 1:00,105.92,580,1762,0,1762,0,0,0,0,0,583.5,0.495799731,580
1/21/2022 2:00,105.92,580,1762,0,1762,0,0,0,0,0,583.5,0.495799731,580
1/21/2022 3:00,105.92,580,1762,0,1762,0,0,0,0,0,583.5,0.495799731,580
1/21/2022 4:00,105.92,580,1762,0,1762,0,0,0,0,0,583.5,0.495799731,580
1/21/2022 5:00,105.92,580,1762,0,1762,0,0,0,0,0,583.5,0.495799731,580
1/21/2022 6:00,105.92,580,1762,0,1762,0,0,0,0,0,583.5,0.495799731,580
1/21/2022 7:00,105.78,820,2002,0,2002,0,0,0,0,0,583.5,0.679267473,820
1/21/2022 8:00,105.78,820,2002,0,2002,0,0,0,0,0,583.5,0.679267473,820
1/21/2022 9:00,105.78,820,2002,0,2002,0,0,0,0,0,583.5,0.679267473,820
1/21/2022 10:00,105.78,820,2002,0,2002,0,0,0,0,0,583.5,0.679267473,820
1/21/2022 11:00,105.78,820,2002,0,2002,0,0,0,0,0,583.5,0.679267473,820
1/21/2022 12:00,105.78,820,2002,0,2002,0,0,0,0,0,583.5,0.679267473,820
1/21/2022 13:00,105.62,643,1996,0,1996,0,0,0,0,0,583.5,0.546706989,643
1/21/2022 14:00,105.62,643,1996,0,1996,0,0,0,0,0,583.5,0.546706989,643
1/21/2022 15:00,105.62,643,1996,0,1996,0,0,0,0,0,583.5,0.546706989,643
1/21/2022 16:00,105.62,643,1996,0,1996,0,0,0,0,0,583.5,0.546706989,643
1/21/2022 17:00,105.62,643,1996,0,1996,0,0,0,0,0,583.5,0.546706989,643
1/21/2022 18:00,105.62,643,1996,0,1996,0,0,0,0,0,583.5,0.546706989,643
1/21/2022 19:00,105.53,583,1336,0,1336,0,0,0,0,0,583.5,0.498991935,583
1/21/2022 20:00,105.53,583,1336,0,1336,0,0,0,0,0,583.5,0.498991935,583
1/21/2022 21:00,105.53,583,1336,0,1336,0,0,0,0,0,583.5,0.498991935,583
1/21/2022 22:00,105.53,583,1336,0,1336,0,0,0,0,0,583.5,0.498991935,583
1/21/2022 23:00,105.53,583,1336,0,1336,0,0,0,0,0,583.5,0.498991935,583
1/22/2022 0:00,105.53,583,1336,0,1336,0,0,0,0,0,583.5,0.498991935,583
1/22/2022 1:00,105.63,1492,614,0,614,0,0,0,0,0,583.5,0.936659946,1492
1/22/2022 2:00,105.63,1492,614,0,614,0,0,0,0,0,583.5,0.936659946,1492
1/22/2022 3:00,105.63,1492,614,0,614,0,0,0,0,0,583.5,0.936659946,1492
1/22/2022 4:00,105.63,1492,614,0,614,0,0,0,0,0,583.5,0.936659946,1492
1/22/2022 5:00,105.63,1492,614,0,614,0,0,0,0,0,583.5,0.936659946,1492
1/22/2022 6:00,105.63,1492,614,0,614,0,0,0,0,0,583.5,0.936659946,1492
1/22/2022 7:00,105.64,367,261,0,261,0,0,0,0,0,583.5,0.324092742,367
1/22/2022 8:00,105.64,367,261,0,261,0,0,0,0,0,583.5,0.324092742,367
1/22/2022 9:00,105.64,367,261,0,261,0,0,0,0,0,583.5,0.324092742,367
1/22/2022 10:00,105.64,367,261,0,261,0,0,0,0,0,583.5,0.324092742,367
1/22/2022 11:00,105.64,367,261,0,261,0,0,0,0,0,583.5,0.324092742,367
1/22/2022 12:00,105.64,367,261,0,261,0,0,0,0,0,583.5,0.324092742,367
1/22/2022 13:00,105.67,538,261,0,261,0,0,0,0,0,583.5,0.458837366,538
1/22/2022 14:00,105.67,538,261,0,261,0,0,0,0,0,583.5,0.458837366,538
1/22/2022 15:00,105.67,538,261,0,261,0,0,0,0,0,583.5,0.458837366,538
1/22/2022 16:00,105.67,538,261,0,261,0,0,0,0,0,583.5,0.458837366,538
1/22/2022 17:00,105.67,538,261,0,261,0,0,0,0,0,583.5,0.458837366,538
1/22/2022 18:00,105.67,538,261,0,261,0,0,0,0,0,583.5,0.458837366,538
1/22/2022 19:00,105.71,636,273,0,273,0,0,0,0,0,583.5,0.538642473,636
1/22/2022 20:00,105.71,636,273,0,273,0,0,0,0,0,583.5,0.538642473,636
1/22/2022 21:00,105.71,636,273,0,273,0,0,0,0,0,583.5,0.538642473,636
1/22/2022 22:00,105.71,636,273,0,273,0,0,0,0,0,583.5,0.538642473,636
1/22/2022 23:00,105.71,636,273,0,273,0,0,0,0,0,583.5,0.538642473,636
1/23/2022 0:00,105.71,636,273,0,273,0,0,0,0,0,583.5,0.538642473,636
1/23/2022 1:00,105.8,1053,260,0,260,0,0,0,0,0,583.5,0.827788978,1053
1/23/2022 2:00,105.8,1053,260,0,260,0,0,0,0,0,583.5,0.827788978,1053
1/23/2022 3:00,105.8,1053,260,0,260,0,0,0,0,0,583.5,0.827788978,1053
1/23/2022 4:00,105.8,1053,260,0,260,0,0,0,0,0,583.5,0.827788978,1053
1/23/2022 5:00,105.8,1053,260,0,260,0,0,0,0,0,583.5,0.827788978,1053
1/23/2022 6:00,105.8,1053,260,0,260,0,0,0,0,0,583.5,0.827788978,1053
1/23/2022 7:00,105.83,538,260,0,260,0,0,0,0,0,583.5,0.458837366,538
1/23/2022 8:00,105.83,538,260,0,260,0,0,0,0,0,583.5,0.458837366,538
1/23/2022 9:00,105.83,538,260,0,260,0,0,0,0,0,583.5,0.458837366,538
1/23/2022 10:00,105.83,538,260,0,260,0,0,0,0,0,583.5,0.458837366,538
1/23/2022 11:00,105.83,538,260,0,260,0,0,0,0,0,583.5,0.458837366,538
1/23/2022 12:00,105.83,538,260,0,260,0,0,0,0,0,583.5,0.458837366,538
1/23/2022 13:00,105.84,366,260,0,260,0,0,0,0,0,583.5,0.320732527,366
1/23/2022 14:00,105.84,366,260,0,260,0,0,0,0,0,583.5,0.320732527,366
1/23/2022 15:00,105.84,366,260,0,260,0,0,0,0,0,583.5,0.320732527,366
1/23/2022 16:00,105.84,366,260,0,260,0,0,0,0,0,583.5,0.320732527,366
1/23/2022 17:00,105.84,366,260,0,260,0,0,0,0,0,583.5,0.320732527,366
1/23/2022 18:00,105.84,366,260,0,260,0,0,0,0,0,583.5,0.320732527,366
1/23/2022 19:00,105.88,630,267,0,267,0,0,0,0,0,583.5,0.527721774,630
1/23/2022 20:00,105.88,630,267,0,267,0,0,0,0,0,583.5,0.527721774,630
1/23/2022 21:00,105.88,630,267,0,267,0,0,0,0,0,583.5,0.527721774,630
1/23/2022 22:00,105.88,630,267,0,267,0,0,0,0,0,583.5,0.527721774,630
1/23/2022 23:00,105.88,630,267,0,267,0,0,0,0,0,583.5,0.527721774,630
1/24/2022 0:00,105.88,630,267,0,267,0,0,0,0,0,583.5,0.527721774,630
1/24/2022 1:00,106.04,1673,266,0,266,0,0,0,0,0,583.5,0.965893817,1640.5
1/24/2022 2:00,106.04,1673,266,0,266,0,0,0,0,0,583.5,0.965893817,1640.5
1/24/2022 3:00,106.04,1673,266,0,266,0,0,0,0,0,583.5,0.965893817,1640.5
1/24/2022 4:00,106.04,1673,266,0,266,0,0,0,0,0,583.5,0.965893817,1640.5
1/24/2022 5:00,106.04,1673,266,0,266,0,0,0,0,0,583.5,0.965893817,1640.5
1/24/2022 6:00,106.04,1673,266,0,266,0,0,0,0,0,583.5,0.965893817,1640.5
1/24/2022 7:00,106.05,373,266,0,266,0,0,0,0,0,583.5,0.33702957,373
1/24/2022 8:00,106.05,373,266,0,266,0,0,0,0,0,583.5,0.33702957,373
1/24/2022 9:00,106.05,373,266,0,266,0,0,0,0,0,583.5,0.33702957,373
1/24/2022 10:00,106.05,373,266,0,266,0,0,0,0,0,583.5,0.33702957,373
1/24/2022 11:00,106.05,373,266,0,266,0,0,0,0,0,583.5,0.33702957,373
1/24/2022 12:00,106.05,373,266,0,266,0,0,0,0,0,583.5,0.33702957,373
1/24/2022 13:00,106.06,778,672,0,672,0,0,0,0,0,583.5,0.641297043,778
1/24/2022 14:00,106.06,778,672,0,672,0,0,0,0,0,583.5,0.641297043,778
1/24/2022 15:00,106.06,778,672,0,672,0,0,0,0,0,583.5,0.641297043,778
1/24/2022 16:00,106.06,778,672,0,672,0,0,0,0,0,583.5,0.641297043,778
1/24/2022 17:00,106.06,778,672,0,672,0,0,0,0,0,583.5,0.641297043,778
1/24/2022 18:00,106.06,778,672,0,672,0,0,0,0,0,583.5,0.641297043,778
1/24/2022 19:00,106.01,756,1083,0,1083,0,0,0,0,0,583.5,0.628024194,756
1/24/2022 20:00,106.01,756,1083,0,1083,0,0,0,0,0,583.5,0.628024194,756
1/24/2022 21:00,106.01,756,1083,0,1083,0,0,0,0,0,583.5,0.628024194,756
1/24/2022 22:00,106.01,756,1083,0,1083,0,0,0,0,0,583.5,0.628024194,756
1/24/2022 23:00,106.01,756,1083,0,1083,0,0,0,0,0,583.5,0.628024194,756
1/25/2022 0:00,106.01,756,1083,0,1083,0,0,0,0,0,583.5,0.628024194,756
1/25/2022 1:00,106.01,694,674,0,674,0,0,0,0,0,583.5,0.592909946,694
1/25/2022 2:00,106.01,694,674,0,674,0,0,0,0,0,583.5,0.592909946,694
1/25/2022 3:00,106.01,694,674,0,674,0,0,0,0,0,583.5,0.592909946,694
1/25/2022 4:00,106.01,694,674,0,674,0,0,0,0,0,583.5,0.592909946,694
1/25/2022 5:00,106.01,694,674,0,674,0,0,0,0,0,583.5,0.592909946,694
1/25/2022 6:00,106.01,694,674,0,674,0,0,0,0,0,583.5,0.592909946,694
1/25/2022 7:00,106.06,715,262,0,262,0,0,0,0,0,583.5,0.603830645,715
1/25/2022 8:00,106.06,715,262,0,262,0,0,0,0,0,583.5,0.603830645,715
1/25/2022 9:00,106.06,715,262,0,262,0,0,0,0,0,583.5,0.603830645,715
1/25/2022 10:00,106.06,715,262,0,262,0,0,0,0,0,583.5,0.603830645,715
1/25/2022 11:00,106.06,715,262,0,262,0,0,0,0,0,583.5,0.603830645,715
