time,temperature_2m (°C),precipitation (mm),relative_humidity_2m (%),cloud_cover (%),muc_nuoc_thuong_luu_m,muc_nuoc_dang_binh_thuong_m,muc_nuoc_chet_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,so_cua_xa_sau,so_cua_xa_mat
2025-06-05T04:00,28.1,0,69,22,103.28,105,101,50,0,0,0,0,0
2025-06-05T05:00,29.1,0,66,40,103.29,105,101,60,0,0,0,0,0
2025-06-05T06:00,29.7,0,65,32,103.29,105,101,60,0,0,0,0,0
2025-06-05T07:00,30,0.1,61,97,103.3,105,101,50,0,0,0,0,0
2025-06-05T08:00,27.1,0.4,73,79,103.29,105,101,40,120,0,120,0,0
2025-06-05T09:00,25.2,1.1,84,72,103.28,105,101,40,120,0,120,0,0
2025-06-05T10:00,25.7,0,83,82,103.27,105,101,30,120,0,120,0,0
2025-06-05T11:00,24.3,0,91,24,103.27,105,101,30,0,0,0,0,0
2025-06-05T12:00,23.7,0,93,82,103.28,105,101,30,0,0,0,0,0
2025-06-05T13:00,23.3,0,96,98,103.28,105,101,40,0,0,0,0,0
2025-06-05T14:00,22.9,0,96,100,103.29,105,101,40,0,0,0,0,0
2025-06-05T15:00,22.2,0,98,100,103.29,105,101,50,0,0,0,0,0
2025-06-05T16:00,22.1,1.1,99,100,103.29,105,101,50,0,0,0,0,0
2025-06-05T17:00,22.3,0.1,98,100,103.29,105,101,50,0,0,0,0,0
2025-06-05T18:00,22.2,0,99,100,103.29,105,101,50,0,0,0,0,0
2025-06-05T19:00,22.2,0,99,100,103.29,105,101,50,0,0,0,0,0
2025-06-05T20:00,22.1,0,99,79,103.29,105,101,50,0,0,0,0,0
2025-06-05T21:00,21.9,0,98,49,103.29,105,101,50,0,0,0,0,0
2025-06-05T22:00,21.6,0,99,66,103.29,105,101,50,0,0,0,0,0
2025-06-05T23:00,21.7,0,98,83,103.29,105,101,50,0,0,0,0,0
2025-06-06T00:00,22.8,0,94,89,103.29,105,101,50,0,0,0,0,0
2025-06-06T01:00,24.8,0,87,41,103.29,105,101,50,0,0,0,0,0
2025-06-06T02:00,26.1,0.1,78,100,103.29,105,101,50,0,0,0,0,0
2025-06-06T03:00,27.7,0.1,72,100,103.29,105,101,50,0,0,0,0,0
2025-06-06T04:00,28.3,0,67,100,103.29,105,101,50,0,0,0,0,0
2025-06-06T05:00,28.8,0.1,65,33,103.29,105,101,50,0,0,0,0,0
2025-06-06T06:00,29.6,0,63,100,103.29,105,101,50,0,0,0,0,0
2025-06-06T07:00,26.9,1.7,73,96,103.29,105,101,50,0,0,0,0,0
2025-06-06T08:00,25.8,1.3,88,100,103.29,105,101,50,0,0,0,0,0
2025-06-06T09:00,24.2,4.2,92,99,103.29,105,101,50,0,0,0,0,0
2025-06-06T10:00,23.8,0.3,96,100,103.29,105,101,50,0,0,0,0,0
2025-06-06T11:00,23.2,0.4,96,99,103.29,105,101,50,0,0,0,0,0
2025-06-06T12:00,23,0.1,97,30,103.29,105,101,50,0,0,0,0,0
2025-06-06T13:00,22.4,0.1,98,30,103.29,105,101,50,0,0,0,0,0
2025-06-06T14:00,22.1,0,98,62,103.29,105,101,50,0,0,0,0,0
2025-06-06T15:00,21.7,0,98,41,103.29,105,101,50,0,0,0,0,0
2025-06-06T16:00,21.4,0,98,97,103.29,105,101,50,0,0,0,0,0
2025-06-06T17:00,21.4,0,96,86,103.29,105,101,50,0,0,0,0,0
2025-06-06T18:00,21.1,0,98,84,103.29,105,101,50,0,0,0,0,0
2025-06-06T19:00,20.9,0,98,100,103.29,105,101,50,0,0,0,0,0
2025-06-06T20:00,20.8,0,98,22,103.29,105,101,50,0,0,0,0,0
2025-06-06T21:00,20.7,0,98,0,103.29,105,101,50,0,0,0,0,0
2025-06-06T22:00,20.6,0,98,5,103.29,105,101,50,0,0,0,0,0
2025-06-06T23:00,21.1,0,98,71,103.29,105,101,50,0,0,0,0,0
2025-06-07T00:00,22.6,0,95,88,103.29,105,101,50,0,0,0,0,0
2025-06-07T01:00,24.6,0,85,75,103.29,105,101,50,0,0,0,0,0
2025-06-07T02:00,26.5,0,74,72,103.29,105,101,50,0,0,0,0,0
2025-06-07T03:00,27.9,0,67,40,103.29,105,101,50,0,0,0,0,0
2025-06-07T04:00,29.2,0.2,67,39,103.29,105,101,50,0,0,0,0,0
2025-06-07T05:00,29.2,0,63,95,103.29,105,101,50,0,0,0,0,0
2025-06-07T06:00,27.2,0.6,74,54,103.29,105,101,50,0,0,0,0,0
2025-06-07T07:00,28,0.5,70,61,103.29,105,101,50,0,0,0,0,0
2025-06-07T08:00,26.5,2.2,82,88,103.29,105,101,50,0,0,0,0,0
2025-06-07T09:00,27,0.2,79,88,103.29,105,101,50,0,0,0,0,0
2025-06-07T10:00,24.7,2.2,92,78,103.29,105,101,50,0,0,0,0,0
2025-06-07T11:00,23,1.1,97,87,103.29,105,101,50,0,0,0,0,0
2025-06-07T12:00,22.4,0,97,86,103.29,105,101,50,0,0,0,0,0
2025-06-07T13:00,22.4,0.1,96,54,103.29,105,101,50,0,0,0,0,0
2025-06-07T14:00,22,0,98,92,103.29,105,101,50,0,0,0,0,0
2025-06-07T15:00,21.7,0,98,31,103.29,105,101,50,0,0,0,0,0
2025-06-07T16:00,21.4,0,98,54,103.29,105,101,50,0,0,0,0,0
2025-06-07T17:00,21.3,0,98,80,103.29,105,101,50,0,0,0,0,0
2025-06-07T18:00,21.5,0,98,100,103.29,105,101,50,0,0,0,0,0
2025-06-07T19:00,21.9,0,98,100,103.29,105,101,50,0,0,0,0,0
2025-06-07T20:00,21.8,0,99,100,103.29,105,101,50,0,0,0,0,0
2025-06-07T21:00,21.8,0,99,100,103.29,105,101,50,0,0,0,0,0
2025-06-07T22:00,21.7,0,99,100,103.29,105,101,50,0,0,0,0,0
2025-06-07T23:00,21.9,0,99,100,103.29,105,101,50,0,0,0,0,0
2025-06-08T00:00,22.4,0,96,75,103.38,105,101,50,0,0,0,0,0
2025-06-08T01:00,24.1,0.1,86,88,103.4,105,101,120,0,0,0,0,0
2025-06-08T02:00,26.1,0,74,63,103.42,105,101,180,0,0,0,0,0
2025-06-08T03:00,27.2,0.1,74,85,103.44,105,101,200,0,0,0,0,0
2025-06-08T04:00,28.2,0,69,78,103.46,105,101,220,0,0,0,0,0
2025-06-08T05:00,28.3,0,66,88,103.48,105,101,240,0,0,0,0,0
2025-06-08T06:00,27,0.2,71,96,103.5,105,101,250,0,0,0,0,0
2025-06-08T07:00,27.3,0.1,74,98,103.52,105,101,200,0,0,0,0,0
2025-06-08T08:00,26.1,0.3,76,99,103.53,105,101,210,120,0,120,0,0
2025-06-08T09:00,26.1,0.1,77,100,103.54,105,101,230,120,0,120,0,0
2025-06-08T10:00,23.5,3.3,94,100,103.56,105,101,250,0,0,0,0,0
2025-06-08T11:00,22.7,2.1,96,100,103.58,105,101,210,0,0,0,0,0
2025-06-08T12:00,22,1.7,98,100,103.59,105,101,170,0,0,0,0,0
2025-06-08T13:00,22.3,0,96,99,103.6,105,101,140,0,0,0,0,0
2025-06-08T14:00,22,0,96,100,103.61,105,101,130,0,0,0,0,0
2025-06-08T15:00,21.9,0,96,91,103.62,105,101,130,0,0,0,0,0
2025-06-08T16:00,21.7,0,97,89,103.62,105,101,120,120,0,120,0,0
2025-06-08T17:00,21.4,0,98,100,103.62,105,101,120,120,0,120,0,0
2025-06-08T18:00,21.4,0,97,79,103.62,105,101,100,120,0,120,0,0
2025-06-08T19:00,21.3,0,97,95,103.62,105,101,100,0,0,0,0,0
2025-06-08T20:00,21.1,0,98,100,103.63,105,101,110,0,0,0,0,0
2025-06-08T21:00,21.4,0,99,100,103.63,105,101,120,120,0,120,0,0
2025-06-08T22:00,21.6,0,99,100,103.63,105,101,100,120,0,120,0,0
2025-06-08T23:00,21.9,0,99,100,103.63,105,101,90,0,0,0,0,0
2025-06-09T00:00,22.4,0,96,100,103.64,105,101,80,0,0,0,0,0
2025-06-09T01:00,23.7,0,88,95,103.64,105,101,90,0,0,0,0,0
2025-06-09T02:00,24.6,0.1,85,99,103.65,105,101,80,0,0,0,0,0
2025-06-09T03:00,25.6,0.2,79,100,103.65,105,101,100,0,0,0,0,0
2025-06-09T04:00,25.1,0.6,82,100,103.66,105,101,120,0,0,0,0,0
2025-06-09T05:00,24,6.2,89,100,103.67,105,101,130,0,0,0,0,0
2025-06-09T06:00,24.4,0.1,87,100,103.68,105,101,140,0,0,0,0,0
2025-06-09T07:00,25.2,1,85,100,103.69,105,101,140,0,0,0,0,0
2025-06-09T08:00,24.9,2,87,78,103.69,105,101,120,120,0,120,0,0
2025-06-09T09:00,25.6,0,80,83,103.69,105,101,120,120,0,120,0,0
2025-06-09T10:00,25.7,0,79,61,103.69,105,101,120,120,0,120,0,0
2025-06-09T11:00,24.2,0,88,100,103.7,105,101,110,0,0,0,0,0
2025-06-09T12:00,23.3,0,90,100,103.7,105,101,100,0,0,0,0,0
2025-06-09T13:00,22.7,0.2,96,100,103.71,105,101,100,0,0,0,0,0
2025-06-09T14:00,22.6,0,96,100,103.72,105,101,100,0,0,0,0,0
2025-06-09T15:00,22.3,0,96,100,103.73,105,101,100,0,0,0,0,0
2025-06-09T16:00,22.1,0,97,100,103.72,105,101,80,120,0,120,0,0
2025-06-09T17:00,21.8,0,98,100,103.71,105,101,100,240,0,240,0,0
2025-06-09T18:00,21.9,0,98,100,103.7,105,101,100,240,0,240,0,0
2025-06-09T19:00,22,0,97,98,103.69,105,101,110,240,0,240,0,0
2025-06-09T20:00,21.6,0,98,100,103.68,105,101,130,240,0,240,0,0
2025-06-09T21:00,21.8,0,98,100,103.67,105,101,130,240,0,240,0,0
2025-06-09T22:00,21.9,0,97,100,103.67,105,101,130,240,0,240,0,0
2025-06-09T23:00,21.8,0,97,100,103.68,105,101,100,0,0,0,0,0
2025-06-10T00:00,23,0,91,100,103.69,105,101,100,0,0,0,0,0
2025-06-10T01:00,24.4,0,85,100,103.69,105,101,90,0,0,0,0,0
2025-06-10T02:00,24.4,1.6,81,100,103.7,105,101,80,0,0,0,0,0
2025-06-10T03:00,24.5,0.4,85,100,103.7,105,101,70,0,0,0,0,0
2025-06-10T04:00,24.1,0.7,87,100,103.71,105,101,60,0,0,0,0,0
2025-06-10T05:00,25,0.2,81,100,103.71,105,101,55,0,0,0,0,0
2025-06-10T06:00,25.7,0.2,78,100,103.72,105,101,60,0,0,0,0,0
2025-06-10T07:00,27.2,0.1,72,100,103.72,105,101,60,0,0,0,0,0
2025-06-10T08:00,25.4,0.8,81,100,103.72,105,101,50,120,0,120,0,0
2025-06-10T09:00,24.2,0.2,87,100,103.71,105,101,60,120,0,120,0,0
2025-06-10T10:00,23.9,0.3,92,100,103.71,105,101,70,120,0,120,0,0
2025-06-10T11:00,22.9,0.5,96,100,103.71,105,101,60,0,0,0,0,0
2025-06-10T12:00,22.3,1.1,97,100,103.72,105,101,50,0,0,0,0,0
2025-06-10T13:00,22,1.3,98,100,103.72,105,101,60,0,0,0,0,0
2025-06-10T14:00,21.8,0.6,98,100,103.73,105,101,50,0,0,0,0,0
2025-06-10T15:00,21.6,1,98,100,103.73,105,101,60,0,0,0,0,0
2025-06-10T16:00,21.5,2,99,100,103.73,105,101,50,120,0,120,0,0
2025-06-10T17:00,21.5,1.3,99,100,103.72,105,101,60,120,0,120,0,0
2025-06-10T18:00,21.3,1.2,99,100,103.72,105,101,70,120,0,120,0,0
2025-06-10T19:00,21.1,0.5,99,100,103.71,105,101,60,120,0,120,0,0
2025-06-10T20:00,21.1,0.1,99,100,103.71,105,101,70,120,0,120,0,0
2025-06-10T21:00,21.2,0.2,99,100,103.7,105,101,70,120,0,120,0,0
2025-06-10T22:00,21.2,0.1,98,100,103.7,105,101,60,120,0,120,0,0
2025-06-10T23:00,21.2,0.1,98,100,103.7,105,101,60,0,0,0,0,0
2025-06-11T00:00,21.4,0.1,97,100,103.71,105,101,60,0,0,0,0,0
2025-06-11T01:00,21.8,0,98,100,103.72,105,101,80,0,0,0,0,0
2025-06-11T02:00,22.4,0.1,95,100,103.72,105,101,70,0,0,0,0,0
2025-06-11T03:00,23,1.2,93,100,103.73,105,101,100,0,0,0,0,0
2025-06-11T04:00,22,4.3,98,100,103.74,105,101,110,0,0,0,0,0
2025-06-11T05:00,22.1,1.8,97,100,103.75,105,101,100,0,0,0,0,0
2025-06-11T06:00,22,1.6,98,100,103.76,105,101,100,0,0,0,0,0
2025-06-11T07:00,22.2,1.6,97,100,103.77,105,101,110,0,0,0,0,0
2025-06-11T08:00,22.1,2,98,100,103.77,105,101,120,120,0,120,0,0
2025-06-11T09:00,22,0.9,98,100,103.77,105,101,130,127,0,127,0,0
2025-06-11T10:00,21.8,1.1,98,100,103.77,105,101,120,120,0,120,0,0
2025-06-11T11:00,21.6,1.4,98,100,103.78,105,101,130,0,0,0,0,0
2025-06-11T12:00,21.6,1.6,98,100,103.79,105,101,120,0,0,0,0,0
2025-06-11T13:00,21,2.8,98,100,103.8,105,101,130,0,0,0,0,0
2025-06-11T14:00,21.2,4.2,98,100,103.81,105,101,120,0,0,0,0,0
2025-06-11T15:00,21.3,3.4,98,100,103.82,105,101,110,0,0,0,0,0
2025-06-11T16:00,21.4,1.6,98,100,103.81,105,101,120,240,0,240,0,0
2025-06-11T17:00,21.6,1,98,100,103.8,105,101,120,240,0,240,0,0
2025-06-11T18:00,21.6,1.5,98,100,103.8,105,101,180,240,0,240,0,0
2025-06-11T19:00,21.6,4.3,98,100,103.8,105,101,220,240,0,240,0,0
2025-06-11T20:00,21.5,4.5,98,100,103.8,105,101,240,240,0,240,0,0
2025-06-11T21:00,21.5,5.3,98,100,103.8,105,101,280,327,0,327,0,0
2025-06-11T22:00,21.3,4.8,98,100,103.8,105,101,300,327,0,327,0,0
2025-06-11T23:00,21.1,3.5,98,100,103.8,105,101,310,327,0,327,0,0
2025-06-12T00:00,21,3.3,98,100,103.82,105,101,290,290,0,290,0,0
2025-06-12T01:00,20.8,4,98,100,103.84,105,101,260,0,0,0,0,0
2025-06-12T02:00,20.8,4.6,98,100,103.86,105,101,240,0,0,0,0,0
2025-06-12T03:00,21,3.3,98,100,103.87,105,101,220,0,0,0,0,0
2025-06-12T04:00,21.3,1.8,97,100,103.89,105,101,260,0,0,0,0,0
2025-06-12T05:00,21.6,1.4,97,100,103.92,105,101,360,0,0,0,0,0
2025-06-12T06:00,21.6,1.9,97,100,103.95,105,101,390,0,0,0,0,0
2025-06-12T07:00,21.6,1.9,97,100,103.98,105,101,400,0,0,0,0,0
2025-06-12T08:00,21.9,1,97,100,104,105,101,380,120,0,120,0,0
2025-06-12T09:00,21.8,0.9,97,100,104.02,105,101,370,120,0,120,0,0
2025-06-12T10:00,21.8,0.7,98,100,104.04,105,101,380,120,0,120,0,0
2025-06-12T11:00,21.7,0.4,98,100,104.06,105,101,340,0,0,0,0,0
2025-06-12T12:00,21.6,0.2,98,100,104.09,105,101,360,0,0,0,0,0
2025-06-12T13:00,21.8,0.4,98,100,104.12,105,101,380,0,0,0,0,0
2025-06-12T14:00,21.8,0.1,98,100,104.12,105,101,370,345,0,345,0,0
2025-06-12T15:00,22.2,0.2,96,100,104.13,105,101,420,345,0,345,0,0
2025-06-12T16:00,22.1,0.1,98,100,104.13,105,101,400,345,0,345,0,0
2025-06-12T17:00,22.2,0.2,98,100,104.14,105,101,410,345,0,345,0,0
2025-06-12T18:00,22.1,0.3,98,100,104.14,105,101,400,345,0,345,0,0
2025-06-12T19:00,21.8,0.3,98,100,104.15,105,101,420,345,0,345,0,0
2025-06-12T20:00,21.7,0.3,98,100,104.15,105,101,410,345,0,345,0,0
2025-06-12T21:00,21.7,0.3,98,100,104.15,105,101,390,345,0,345,0,0
2025-06-12T22:00,21.7,0.3,98,100,104.15,105,101,380,345,0,345,0,0
2025-06-12T23:00,21.7,0.4,98,100,104.15,105,101,370,345,0,345,0,0
2025-06-13T00:00,21.8,0.4,98,100,104.15,105,101,350,345,0,345,0,0
2025-06-13T01:00,22.4,0.4,96,100,104.15,105,101,350,400,0,400,0,0
2025-06-13T02:00,22.7,0.5,92,100,104.15,105,101,360,400,0,400,0,0
2025-06-13T03:00,23.3,0.3,89,100,104.15,105,101,370,400,0,400,0,0
2025-06-13T04:00,24.8,0.3,80,100,104.14,105,101,350,400,0,400,0,0
2025-06-13T05:00,24.1,0.2,82,100,104.14,105,101,370,400,0,400,0,0
2025-06-13T06:00,24.8,0.4,80,100,104.14,105,101,360,400,0,400,0,0
2025-06-13T07:00,25.1,0.5,80,100,104.13,105,101,350,400,0,400,0,0
2025-06-13T08:00,24.8,0.4,81,100,104.13,105,101,380,400,0,400,0,0
2025-06-13T09:00,23.5,0.3,87,100,104.13,105,101,400,400,0,400,0,0
2025-06-13T10:00,22.9,0.2,91,100,104.12,105,101,350,400,0,400,0,0
2025-06-13T11:00,22.4,0.1,94,100,104.12,105,101,370,400,0,400,0,0
2025-06-13T12:00,22.4,0.1,94,100,104.11,105,101,340,400,0,400,0,0
2025-06-13T13:00,22.5,0.1,96,100,104.11,105,101,340,400,0,400,0,0
2025-06-13T14:00,22.5,0.1,97,100,104.1,105,101,330,400,0,400,0,0
2025-06-13T15:00,22.4,0.1,97,100,104.1,105,101,300,400,0,400,0,0
2025-06-13T16:00,22.4,0.1,98,100,104.09,105,101,290,400,0,400,0,0
2025-06-13T17:00,22.2,0.1,99,100,104.09,105,101,300,400,0,400,0,0
2025-06-13T18:00,22.1,0.1,97,100,104.08,105,101,300,400,0,400,0,0
2025-06-13T19:00,22,0.1,96,100,104.07,105,101,270,400,0,400,0,0
2025-06-13T20:00,21.9,0,96,100,104.06,105,101,260,400,0,400,0,0
2025-06-13T21:00,21.8,0,97,100,104.05,105,101,270,400,0,400,0,0
2025-06-13T22:00,21.8,0,97,100,104.04,105,101,270,400,0,400,0,0
2025-06-13T23:00,21.8,0,97,100,104.04,105,101,270,270,0,270,0,0
2025-06-14T00:00,22.1,0,94,100,104.04,105,101,260,270,0,270,0,0
2025-06-14T01:00,23,0,90,100,104.06,105,101,260,0,0,0,0,0
2025-06-14T02:00,23.8,0,84,100,104.08,105,101,250,0,0,0,0,0
2025-06-14T03:00,25.7,0,75,100,104.1,105,101,250,0,0,0,0,0
2025-06-14T04:00,26.3,0,73,100,104.11,105,101,220,0,0,0,0,0
2025-06-14T05:00,27.7,0,64,100,104.12,105,101,190,0,0,0,0,0
2025-06-14T06:00,27.9,0,64,100,104.13,105,101,170,0,0,0,0,0
2025-06-14T07:00,27.6,0,67,100,104.14,105,101,150,0,0,0,0,0
2025-06-14T08:00,27.4,0,68,100,104.14,105,101,130,120,0,120,0,0
2025-06-14T09:00,26.9,0,71,100,104.14,105,101,120,120,0,120,0,0
2025-06-14T10:00,25.3,0.1,81,99,104.14,105,101,100,0,0,0,0,0
2025-06-14T11:00,24.4,0,85,100,104.15,105,101,110,0,0,0,0,0
2025-06-14T12:00,23.2,0,91,98,104.16,105,101,110,0,0,0,0,0
2025-06-14T13:00,23.2,0,91,100,104.17,105,101,120,0,0,0,0,0
2025-06-14T14:00,22.9,0,93,100,104.18,105,101,110,0,0,0,0,0
2025-06-14T15:00,22.9,0,94,100,104.17,105,101,120,326,0,326,0,0
2025-06-14T16:00,22.7,0,95,100,104.15,105,101,100,386,0,386,0,0
2025-06-14T17:00,22.5,0,97,100,104.13,105,101,100,386,0,386,0,0
2025-06-14T18:00,22.4,0,98,100,104.11,105,101,110,386,0,386,0,0
2025-06-14T19:00,22.4,0,98,100,104.09,105,101,120,386,0,386,0,0
2025-06-14T20:00,22.6,0,97,100,104.07,105,101,120,386,0,386,0,0
2025-06-14T21:00,22.6,0,96,100,104.06,105,101,60,0,0,0,0,0
2025-06-14T22:00,22.7,0,96,100,104.07,105,101,70,0,0,0,0,0
2025-06-14T23:00,22.8,0,95,100,104.07,105,101,60,0,0,0,0,0
2025-06-15T00:00,23.2,0.1,92,100,104.08,105,101,70,0,0,0,0,0
2025-06-15T01:00,23.7,0,86,100,104.08,105,101,80,0,0,0,0,0
2025-06-15T02:00,24.4,0,81,100,104.09,105,101,100,0,0,0,0,0
2025-06-15T03:00,26,0,73,100,104.1,105,101,120,0,0,0,0,0
2025-06-15T04:00,27.6,0,67,100,104.11,105,101,110,0,0,0,0,0
2025-06-15T05:00,28.9,0,61,100,104.12,105,101,100,0,0,0,0,0
2025-06-15T06:00,29.5,0,58,100,104.13,105,101,110,0,0,0,0,0
2025-06-15T07:00,29,0,62,100,104.14,105,101,120,0,0,0,0,0
2025-06-15T08:00,29,0,62,100,104.14,105,101,110,120,0,120,0,0
2025-06-15T09:00,28.6,0,64,100,104.14,105,101,120,120,0,120,0,0
2025-06-15T10:00,27.5,0,70,100,104.14,105,101,130,120,0,120,0,0
2025-06-15T11:00,26.2,0,77,100,104.15,105,101,130,0,0,0,0,0
2025-06-15T12:00,25.2,0,81,89,104.16,105,101,120,0,0,0,0,0
2025-06-15T13:00,23.9,0,88,24,104.17,105,101,120,0,0,0,0,0
2025-06-15T14:00,23.4,0,91,93,104.18,105,101,130,0,0,0,0,0
2025-06-15T15:00,23.1,0,92,19,104.18,105,101,120,120,0,120,0,0
2025-06-15T16:00,22.6,0,93,32,104.18,105,101,130,120,0,120,0,0
2025-06-15T17:00,22.1,0,95,26,104.18,105,101,120,120,0,120,0,0
2025-06-15T18:00,22,0,95,57,104.18,105,101,110,120,0,120,0,0
2025-06-15T19:00,21.8,0,96,6,104.17,105,101,90,164,0,164,0,0
2025-06-15T20:00,21.5,0,97,40,104.17,105,101,80,164,0,164,0,0
2025-06-15T21:00,21.5,0,97,89,104.16,105,101,70,164,0,164,0,0
2025-06-15T22:00,21.6,0,97,100,104.15,105,101,70,164,0,164,0,0
2025-06-15T23:00,22.3,0,95,100,104.15,105,101,80,0,0,0,0,0
2025-06-16T00:00,23.7,0,90,100,104.16,105,101,80,0,0,0,0,0
2025-06-16T01:00,25.7,0,78,91,104.16,105,101,80,0,0,0,0,0
2025-06-16T02:00,27.1,0,70,99,104.17,105,101,100,0,0,0,0,0
2025-06-16T03:00,28.3,0,64,98,104.18,105,101,110,0,0,0,0,0
2025-06-16T04:00,28.8,0.1,66,85,104.19,105,101,120,0,0,0,0,0
2025-06-16T05:00,29.3,0.1,67,100,104.2,105,101,120,0,0,0,0,0
2025-06-16T06:00,29.6,0.2,66,57,104.21,105,101,110,0,0,0,0,0
2025-06-16T07:00,30,0.1,64,98,104.22,105,101,110,0,0,0,0,0
2025-06-16T08:00,26.2,2.3,79,100,104.22,105,101,120,120,0,120,0,0
2025-06-16T09:00,26.9,0,80,96,104.22,105,101,120,120,0,120,0,0
2025-06-16T10:00,26.8,0,79,95,104.22,105,101,110,120,0,120,0,0
2025-06-16T11:00,25.3,0,90,99,104.23,105,101,120,0,0,0,0,0
2025-06-16T12:00,24.2,0,93,100,104.24,105,101,130,0,0,0,0,0
2025-06-16T13:00,23.5,0,99,96,104.25,105,101,130,0,0,0,0,0
2025-06-16T14:00,23,0,100,100,104.25,105,101,120,120,0,120,0,0
2025-06-16T15:00,22.6,0,100,100,104.24,105,101,120,240,0,240,0,0
2025-06-16T16:00,22,0.4,100,100,104.23,105,101,130,240,0,240,0,0
2025-06-16T17:00,21.6,3.2,98,100,104.22,105,101,130,240,0,240,0,0
2025-06-16T18:00,21.3,4.1,99,100,104.21,105,101,130,240,0,240,0,0
2025-06-16T19:00,20.9,0,99,100,104.2,105,101,120,289,0,289,0,0
2025-06-16T20:00,20.9,0,99,100,104.19,105,101,110,240,0,240,0,0
2025-06-16T21:00,20.5,0,99,74,104.18,105,101,110,240,0,240,0,0
2025-06-16T22:00,20.5,0,99,97,104.17,105,101,120,240,0,240,0,0
2025-06-16T23:00,21,0,98,93,104.16,105,101,120,240,0,240,0,0
2025-06-17T00:00,23,0,96,100,104.15,105,101,110,240,0,240,0,0
2025-06-17T01:00,24.5,0,89,83,104.16,105,101,120,0,0,0,0,0
2025-06-17T02:00,26.7,0,78,96,104.17,105,101,140,0,0,0,0,0
2025-06-17T03:00,28.1,0,71,99,104.18,105,101,160,0,0,0,0,0
2025-06-17T04:00,29.3,0,67,100,104.19,105,101,170,0,0,0,0,0
2025-06-17T05:00,29.8,0,67,98,104.21,105,101,150,0,0,0,0,0
2025-06-17T06:00,30.2,0.2,65,99,104.22,105,101,130,0,0,0,0,0
2025-06-17T07:00,30,0.1,65,100,104.23,105,101,120,0,0,0,0,0
2025-06-17T08:00,28.3,0.2,72,92,104.22,105,101,80,127,0,127,0,0
2025-06-17T09:00,26.5,0.5,79,82,104.21,105,101,60,127,0,127,0,0
2025-06-17T10:00,25.5,0,84,67,104.2,105,101,50,120,0,120,0,0
2025-06-17T11:00,24.8,0,90,98,104.2,105,101,50,0,0,0,0,0
2025-06-17T12:00,23.9,0,95,100,104.2,105,101,60,0,0,0,0,0
2025-06-17T13:00,22.7,1.1,98,100,104.2,105,101,60,120,0,120,0,0
2025-06-17T14:00,22.7,0.1,99,100,104.19,105,101,50,120,0,120,0,0
2025-06-17T15:00,22.4,0,99,100,104.18,105,101,60,240,0,240,0,0
2025-06-17T16:00,22.2,0,98,99,104.16,105,101,50,290,0,290,0,0
2025-06-17T17:00,21.6,0,98,98,104.15,105,101,60,240,0,240,0,0
2025-06-17T18:00,21.1,0,98,99,104.13,105,101,50,290,0,290,0,0
2025-06-17T19:00,20.8,0,99,100,104.12,105,101,70,290,0,290,0,0
2025-06-17T20:00,20.6,0,99,100,104.11,105,101,90,240,0,240,0,0
2025-06-17T21:00,20.5,0,99,100,104.1,105,101,110,290,0,290,0,0
2025-06-17T22:00,20.5,0,99,100,104.09,105,101,120,290,0,290,0,0
2025-06-17T23:00,21.1,0,99,100,104.08,105,101,130,290,0,290,0,0
2025-06-18T00:00,22.5,0,97,99,104.07,105,101,140,240,0,240,0,0
2025-06-18T01:00,25.1,0,88,100,104.06,105,101,120,272,0,272,0,0
2025-06-18T02:00,26.7,0,77,100,104.06,105,101,180,300,0,300,0,0
2025-06-18T03:00,27.9,0,67,99,104.07,105,101,180,0,0,0,0,0
2025-06-18T04:00,28.6,0.2,64,100,104.09,105,101,190,0,0,0,0,0
2025-06-18T05:00,29,0.1,66,100,104.1,105,101,150,0,0,0,0,0
2025-06-18T06:00,29.7,0,61,94,104.11,105,101,130,0,0,0,0,0
2025-06-18T07:00,25.2,1.3,79,100,104.12,105,101,120,0,0,0,0,0
2025-06-18T08:00,26.2,0.2,76,98,104.12,105,101,110,120,0,120,0,0
2025-06-18T09:00,24.7,2.1,81,89,104.12,105,101,120,120,0,120,0,0
2025-06-18T10:00,23.3,0.1,90,86,104.11,105,101,130,256,0,256,0,0
2025-06-18T11:00,22.7,0,92,94,104.11,105,101,90,136,0,136,0,0
2025-06-18T12:00,21.9,0,96,59,104.1,105,101,60,0,0,0,0,0
2025-06-18T13:00,22.4,0,98,94,104.11,105,101,50,0,0,0,0,0
2025-06-18T14:00,21.8,0,98,98,104.11,105,101,40,120,0,120,0,0
2025-06-18T15:00,21.5,0,98,100,104.1,105,101,50,200,0,200,0,0
2025-06-18T16:00,21.1,0,98,100,104.09,105,101,60,194,0,194,0,0
2025-06-18T17:00,20.9,0,97,100,104.08,105,101,50,136,0,136,0,0
2025-06-18T18:00,20.9,0,96,98,104.07,105,101,60,154,0,154,0,0
2025-06-18T19:00,20.6,0,97,100,104.07,105,101,70,154,0,154,0,0
2025-06-18T20:00,20.4,0,97,99,104.06,105,101,60,154,0,154,0,0
2025-06-18T21:00,20.1,0,98,99,104.06,105,101,70,195,0,195,0,0
2025-06-18T22:00,20.1,0,98,100,104.05,105,101,70,154,0,154,0,0
