ten_ho,thoi_diem,muc_nuoc_thuong_luu_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,muc_nuoc_thuong_luu_m_filled
Sông Ba Hạ,2022-08-07 22:00:00,101.76,124.0,240.0,0.0,240.0,101.76
Sông Ba Hạ,2022-08-07 23:00:00,101.75,95.0,120.0,0.0,120.0,101.75
Sông Ba Hạ,2022-08-08 00:00:00,101.75,76.0,120.0,0.0,120.0,101.75
Sông Ba Hạ,2022-08-08 01:00:00,101.76,150.0,0.0,0.0,0.0,101.76
Sông Ba Hạ,2022-08-08 02:00:00,101.78,150.0,0.0,0.0,0.0,101.78
Sông Ba Hạ,2022-08-08 03:00:00,101.8,150.0,0.0,0.0,0.0,101.8
Sông Ba Hạ,2022-08-08 04:00:00,101.82,150.0,0.0,0.0,0.0,101.82
Sông Ba Hạ,2022-08-08 05:00:00,101.84,150.0,0.0,0.0,0.0,101.84
Sông Ba Hạ,2022-08-08 06:00:00,101.85,150.0,0.0,0.0,0.0,101.85
Sông Ba Hạ,2022-08-08 07:00:00,101.86,145.0,0.0,0.0,0.0,101.86
Sông Ba Hạ,2022-08-08 08:00:00,101.86,152.0,120.0,0.0,120.0,101.86
Sông Ba Hạ,2022-08-08 09:00:00,101.87,160.0,120.0,0.0,120.0,101.87
Sông Ba Hạ,2022-08-08 10:00:00,101.88,165.0,120.0,0.0,120.0,101.88
Sông Ba Hạ,2022-08-08 11:00:00,101.9,170.0,0.0,0.0,0.0,101.9
Sông Ba Hạ,2022-08-08 12:00:00,101.92,185.0,0.0,0.0,0.0,101.92
Sông Ba Hạ,2022-08-08 13:00:00,101.94,190.0,0.0,0.0,0.0,101.94
Sông Ba Hạ,2022-08-08 14:00:00,101.96,195.0,0.0,0.0,0.0,101.96
Sông Ba Hạ,2022-08-08 15:00:00,101.97,200.0,120.0,0.0,120.0,101.97
Sông Ba Hạ,2022-08-08 16:00:00,101.98,205.0,120.0,0.0,120.0,101.98
Sông Ba Hạ,2022-08-08 17:00:00,101.99,210.0,120.0,0.0,120.0,101.99
Sông Ba Hạ,2022-08-08 18:00:00,102.0,219.0,120.0,0.0,120.0,102.0
Sông Ba Hạ,2022-08-08 19:00:00,102.01,210.0,154.0,0.0,154.0,102.01
Sông Ba Hạ,2022-08-08 20:00:00,102.02,205.0,0.0,0.0,0.0,102.02
Sông Ba Hạ,2022-08-08 21:00:00,102.03,210.0,0.0,0.0,0.0,102.03
Sông Ba Hạ,2022-08-08 22:00:00,102.05,240.0,0.0,0.0,0.0,102.05
Sông Ba Hạ,2022-08-08 23:00:00,102.07,280.0,0.0,0.0,0.0,102.07
Sông Ba Hạ,2022-08-09 00:00:00,102.1,310.0,0.0,0.0,0.0,102.1
Sông Ba Hạ,2022-08-09 01:00:00,102.18,460.0,0.0,0.0,0.0,102.18
Sông Ba Hạ,2022-08-09 02:00:00,102.28,590.0,0.0,0.0,0.0,102.28
Sông Ba Hạ,2022-08-09 03:00:00,102.38,680.0,0.0,0.0,0.0,102.38
Sông Ba Hạ,2022-08-09 04:00:00,102.47,790.0,0.0,0.0,0.0,102.47
Sông Ba Hạ,2022-08-09 05:00:00,102.56,890.0,120.0,0.0,120.0,102.56
Sông Ba Hạ,2022-08-09 06:00:00,102.65,950.0,180.0,0.0,180.0,102.65
Sông Ba Hạ,2022-08-09 07:00:00,102.74,1030.0,180.0,0.0,180.0,102.74
Sông Ba Hạ,2022-08-09 08:00:00,102.84,1483.0,363.0,0.0,363.0,102.84
Sông Ba Hạ,2022-08-09 09:00:00,102.95,1610.0,181.0,0.0,181.0,102.95
Sông Ba Hạ,2022-08-09 10:00:00,103.06,1648.0,301.0,0.0,301.0,103.06
Sông Ba Hạ,2022-08-09 11:00:00,103.16,1609.0,301.0,0.0,301.0,103.16
Sông Ba Hạ,2022-08-09 12:00:00,103.28,1613.0,0.0,0.0,0.0,103.28
Sông Ba Hạ,2022-08-09 13:00:00,103.4,1680.0,240.0,0.0,240.0,103.4
Sông Ba Hạ,2022-08-09 14:00:00,103.51,1801.0,362.0,0.0,362.0,103.51
Sông Ba Hạ,2022-08-09 15:00:00,103.62,1805.0,363.0,0.0,363.0,103.62
Sông Ba Hạ,2022-08-09 16:00:00,103.75,2050.0,363.0,0.0,363.0,103.75
Sông Ba Hạ,2022-08-09 17:00:00,103.88,2117.0,430.0,50.0,380.0,103.88
Sông Ba Hạ,2022-08-09 18:00:00,104.0,1989.0,430.0,50.0,380.0,104.0
Sông Ba Hạ,2022-08-09 19:00:00,104.15,2478.0,530.0,150.0,380.0,104.15
Sông Ba Hạ,2022-08-09 20:00:00,104.27,2238.0,680.0,300.0,380.0,104.27
Sông Ba Hạ,2022-08-09 21:00:00,104.37,2198.0,900.0,500.0,400.0,104.37
Sông Ba Hạ,2022-08-09 22:00:00,104.45,1939.0,900.0,500.0,400.0,104.45
Sông Ba Hạ,2022-08-09 23:00:00,104.51,1680.0,900.0,500.0,400.0,104.51
Sông Ba Hạ,2022-08-10 00:00:00,104.55,1420.0,900.0,500.0,400.0,104.55
Sông Ba Hạ,2022-08-10 01:00:00,104.57,1210.0,900.0,500.0,400.0,104.57
Sông Ba Hạ,2022-08-10 02:00:00,104.59,1180.0,900.0,500.0,400.0,104.59
Sông Ba Hạ,2022-08-10 03:00:00,104.61,1200.0,900.0,500.0,400.0,104.61
Sông Ba Hạ,2022-08-10 04:00:00,104.63,1220.0,900.0,500.0,400.0,104.63
Sông Ba Hạ,2022-08-10 05:00:00,104.65,1260.0,900.0,500.0,400.0,104.65
Sông Ba Hạ,2022-08-10 06:00:00,104.67,1310.0,900.0,500.0,400.0,104.67
Sông Ba Hạ,2022-08-10 07:00:00,104.69,1250.0,900.0,500.0,400.0,104.69
Sông Ba Hạ,2022-08-10 08:00:00,104.71,1250.0,900.0,500.0,400.0,104.71
Sông Ba Hạ,2022-08-10 09:00:00,104.72,1130.0,900.0,500.0,400.0,104.72
Sông Ba Hạ,2022-08-10 10:00:00,104.73,1080.0,900.0,500.0,400.0,104.73
Sông Ba Hạ,2022-08-10 11:00:00,104.73,970.0,900.0,500.0,400.0,104.73
Sông Ba Hạ,2022-08-10 12:00:00,104.73,960.0,900.0,500.0,400.0,104.73
Sông Ba Hạ,2022-08-10 13:00:00,104.73,960.0,900.0,500.0,400.0,104.73
Sông Ba Hạ,2022-08-10 14:00:00,104.74,1050.0,900.0,500.0,400.0,104.74
Sông Ba Hạ,2022-08-10 15:00:00,104.74,1040.0,900.0,500.0,400.0,104.74
Sông Ba Hạ,2022-08-10 16:00:00,104.74,1030.0,900.0,500.0,400.0,104.74
Sông Ba Hạ,2022-08-10 17:00:00,104.74,1060.0,900.0,500.0,400.0,104.74
Sông Ba Hạ,2022-08-10 18:00:00,104.74,1050.0,900.0,500.0,400.0,104.74
Sông Ba Hạ,2022-08-10 19:00:00,104.75,1110.0,900.0,500.0,400.0,104.75
Sông Ba Hạ,2022-08-10 20:00:00,104.75,1090.0,900.0,500.0,400.0,104.75
Sông Ba Hạ,2022-08-10 21:00:00,104.75,1070.0,900.0,500.0,400.0,104.75
Sông Ba Hạ,2022-08-10 22:00:00,104.75,1060.0,900.0,500.0,400.0,104.75
Sông Ba Hạ,2022-08-10 23:00:00,104.75,1050.0,900.0,500.0,400.0,104.75
Sông Ba Hạ,2022-08-11 00:00:00,104.75,1030.0,900.0,500.0,400.0,104.75
Sông Ba Hạ,2022-08-11 01:00:00,104.75,1030.0,900.0,500.0,400.0,104.75
Sông Ba Hạ,2022-08-11 02:00:00,104.75,1020.0,900.0,500.0,400.0,104.75
Sông Ba Hạ,2022-08-11 03:00:00,104.75,1010.0,900.0,500.0,400.0,104.75
Sông Ba Hạ,2022-08-11 04:00:00,104.75,1000.0,900.0,500.0,400.0,104.75
Sông Ba Hạ,2022-08-11 05:00:00,104.75,750.0,700.0,300.0,400.0,104.75
Sông Ba Hạ,2022-08-11 06:00:00,104.75,670.0,700.0,300.0,400.0,104.75
Sông Ba Hạ,2022-08-11 07:00:00,104.75,650.0,500.0,100.0,400.0,104.75
Sông Ba Hạ,2022-08-11 08:00:00,104.76,650.0,500.0,100.0,400.0,104.76
Sông Ba Hạ,2022-08-11 09:00:00,104.77,640.0,500.0,100.0,400.0,104.77
Sông Ba Hạ,2022-08-11 10:00:00,104.78,640.0,500.0,100.0,400.0,104.78
Sông Ba Hạ,2022-08-11 11:00:00,104.79,630.0,500.0,100.0,400.0,104.79
Sông Ba Hạ,2022-08-11 12:00:00,104.8,630.0,507.0,200.0,307.0,104.8
Sông Ba Hạ,2022-08-11 13:00:00,104.81,650.0,500.0,100.0,400.0,104.81
Sông Ba Hạ,2022-08-11 14:00:00,104.81,620.0,500.0,100.0,400.0,104.81
Sông Ba Hạ,2022-08-11 15:00:00,104.81,600.0,500.0,100.0,400.0,104.81
Sông Ba Hạ,2022-08-11 16:00:00,104.82,580.0,500.0,100.0,400.0,104.82
Sông Ba Hạ,2022-08-11 17:00:00,104.82,590.0,500.0,100.0,400.0,104.82
Sông Ba Hạ,2022-08-11 18:00:00,104.83,570.0,500.0,100.0,400.0,104.83
Sông Ba Hạ,2022-08-11 19:00:00,104.83,590.0,500.0,100.0,400.0,104.83
Sông Ba Hạ,2022-08-11 20:00:00,104.84,600.0,500.0,100.0,400.0,104.84
Sông Ba Hạ,2022-08-11 21:00:00,104.84,610.0,500.0,100.0,400.0,104.84
Sông Ba Hạ,2022-08-11 22:00:00,104.85,590.0,500.0,100.0,400.0,104.85
Sông Ba Hạ,2022-08-11 23:00:00,104.85,580.0,500.0,100.0,400.0,104.85
Sông Ba Hạ,2022-08-12 00:00:00,104.86,570.0,500.0,100.0,400.0,104.86
Sông Ba Hạ,2022-08-12 01:00:00,104.86,600.0,500.0,100.0,400.0,104.86
Sông Ba Hạ,2022-08-12 02:00:00,104.87,590.0,500.0,100.0,400.0,104.87
Sông Ba Hạ,2022-08-12 03:00:00,104.87,580.0,500.0,100.0,400.0,104.87
Sông Ba Hạ,2022-08-12 04:00:00,104.88,600.0,500.0,100.0,400.0,104.88
Sông Ba Hạ,2022-08-12 05:00:00,104.88,580.0,500.0,100.0,400.0,104.88
Sông Ba Hạ,2022-08-12 06:00:00,104.89,570.0,500.0,100.0,400.0,104.89
Sông Ba Hạ,2022-08-12 07:00:00,104.89,580.0,500.0,100.0,400.0,104.89
Sông Ba Hạ,2022-08-12 08:00:00,104.9,600.0,500.0,100.0,400.0,104.9
Sông Ba Hạ,2022-08-12 09:00:00,104.9,520.0,450.0,50.0,400.0,104.9
Sông Ba Hạ,2022-08-12 10:00:00,104.9,430.0,450.0,50.0,400.0,104.9
Sông Ba Hạ,2022-08-12 11:00:00,104.89,440.0,450.0,50.0,400.0,104.89
Sông Ba Hạ,2022-08-12 12:00:00,104.89,440.0,450.0,50.0,400.0,104.89
Sông Ba Hạ,2022-08-12 13:00:00,104.89,430.0,450.0,50.0,400.0,104.89
Sông Ba Hạ,2022-08-12 14:00:00,104.89,430.0,450.0,50.0,400.0,104.89
Sông Ba Hạ,2022-08-12 15:00:00,104.89,440.0,450.0,50.0,400.0,104.89
Sông Ba Hạ,2022-08-12 16:00:00,104.89,440.0,450.0,50.0,400.0,104.89
Sông Ba Hạ,2022-08-12 17:00:00,104.88,430.0,450.0,50.0,400.0,104.88
Sông Ba Hạ,2022-08-12 18:00:00,104.88,430.0,450.0,50.0,400.0,104.88
Sông Ba Hạ,2022-08-12 19:00:00,104.88,440.0,450.0,50.0,400.0,104.88
Sông Ba Hạ,2022-08-12 20:00:00,104.88,440.0,450.0,50.0,400.0,104.88
Sông Ba Hạ,2022-08-12 21:00:00,104.87,430.0,450.0,50.0,400.0,104.87
Sông Ba Hạ,2022-08-12 22:00:00,104.87,430.0,450.0,50.0,400.0,104.87
Sông Ba Hạ,2022-08-12 23:00:00,104.87,460.0,450.0,50.0,400.0,104.87
Sông Ba Hạ,2022-08-13 00:00:00,104.87,470.0,450.0,50.0,400.0,104.87
Sông Ba Hạ,2022-08-13 01:00:00,104.88,480.0,450.0,50.0,400.0,104.88
Sông Ba Hạ,2022-08-13 02:00:00,104.88,480.0,450.0,50.0,400.0,104.88
Sông Ba Hạ,2022-08-13 03:00:00,104.88,490.0,450.0,50.0,400.0,104.88
Sông Ba Hạ,2022-08-13 04:00:00,104.88,480.0,450.0,50.0,400.0,104.88
Sông Ba Hạ,2022-08-13 05:00:00,104.89,470.0,450.0,50.0,400.0,104.89
Sông Ba Hạ,2022-08-13 06:00:00,104.89,460.0,450.0,50.0,400.0,104.89
Sông Ba Hạ,2022-08-13 07:00:00,104.89,450.0,450.0,50.0,400.0,104.89
Sông Ba Hạ,2022-08-13 08:00:00,104.89,440.0,450.0,50.0,400.0,104.89
Sông Ba Hạ,2022-08-13 09:00:00,104.89,430.0,450.0,50.0,400.0,104.89
Sông Ba Hạ,2022-08-13 10:00:00,104.88,430.0,450.0,50.0,400.0,104.88
Sông Ba Hạ,2022-08-13 11:00:00,104.88,440.0,450.0,50.0,400.0,104.88
Sông Ba Hạ,2022-08-13 12:00:00,104.88,430.0,450.0,50.0,400.0,104.88
Sông Ba Hạ,2022-08-13 13:00:00,104.88,430.0,450.0,50.0,400.0,104.88
Sông Ba Hạ,2022-08-13 14:00:00,104.87,420.0,450.0,50.0,400.0,104.87
Sông Ba Hạ,2022-08-13 15:00:00,104.87,430.0,450.0,50.0,400.0,104.87
Sông Ba Hạ,2022-08-13 16:00:00,104.87,430.0,450.0,50.0,400.0,104.87
Sông Ba Hạ,2022-08-13 17:00:00,104.87,440.0,450.0,50.0,400.0,104.87
Sông Ba Hạ,2022-08-13 18:00:00,104.87,440.0,450.0,50.0,400.0,104.87
Sông Ba Hạ,2022-08-13 19:00:00,104.86,420.0,450.0,50.0,400.0,104.86
Sông Ba Hạ,2022-08-13 20:00:00,104.86,430.0,450.0,50.0,400.0,104.86
Sông Ba Hạ,2022-08-13 21:00:00,104.86,430.0,450.0,50.0,400.0,104.86
Sông Ba Hạ,2022-08-13 22:00:00,104.86,440.0,450.0,50.0,400.0,104.86
Sông Ba Hạ,2022-08-13 23:00:00,104.86,450.0,450.0,50.0,400.0,104.86
Sông Ba Hạ,2022-08-14 00:00:00,104.86,460.0,450.0,50.0,400.0,104.86
Sông Ba Hạ,2022-08-14 01:00:00,104.86,470.0,450.0,50.0,400.0,104.86
Sông Ba Hạ,2022-08-14 02:00:00,104.86,480.0,450.0,50.0,400.0,104.86
Sông Ba Hạ,2022-08-14 03:00:00,104.86,480.0,450.0,50.0,400.0,104.86
Sông Ba Hạ,2022-08-14 04:00:00,104.87,470.0,450.0,50.0,400.0,104.87
Sông Ba Hạ,2022-08-14 05:00:00,104.87,460.0,450.0,50.0,400.0,104.87
Sông Ba Hạ,2022-08-14 06:00:00,104.87,450.0,450.0,50.0,400.0,104.87
Sông Ba Hạ,2022-08-14 07:00:00,104.87,440.0,450.0,50.0,400.0,104.87
Sông Ba Hạ,2022-08-14 08:00:00,104.87,440.0,450.0,50.0,400.0,104.87
Sông Ba Hạ,2022-08-14 09:00:00,104.86,430.0,450.0,50.0,400.0,104.86
Sông Ba Hạ,2022-08-14 10:00:00,104.86,430.0,450.0,50.0,400.0,104.86
Sông Ba Hạ,2022-08-14 11:00:00,104.86,440.0,450.0,50.0,400.0,104.86
Sông Ba Hạ,2022-08-14 12:00:00,104.86,450.0,450.0,50.0,400.0,104.86
Sông Ba Hạ,2022-08-14 13:00:00,104.86,440.0,450.0,50.0,400.0,104.86
Sông Ba Hạ,2022-08-14 14:00:00,104.85,430.0,450.0,50.0,400.0,104.85
Sông Ba Hạ,2022-08-14 15:00:00,104.85,440.0,450.0,50.0,400.0,104.85
Sông Ba Hạ,2022-08-14 16:00:00,104.85,440.0,450.0,50.0,400.0,104.85
Sông Ba Hạ,2022-08-14 17:00:00,104.85,430.0,450.0,50.0,400.0,104.85
Sông Ba Hạ,2022-08-14 18:00:00,104.84,420.0,450.0,50.0,400.0,104.84
Sông Ba Hạ,2022-08-14 19:00:00,104.84,430.0,450.0,50.0,400.0,104.84
Sông Ba Hạ,2022-08-14 20:00:00,104.84,450.0,450.0,50.0,400.0,104.84
Sông Ba Hạ,2022-08-14 21:00:00,104.84,460.0,450.0,50.0,400.0,104.84
Sông Ba Hạ,2022-08-14 22:00:00,104.84,470.0,450.0,50.0,400.0,104.84
Sông Ba Hạ,2022-08-14 23:00:00,104.84,470.0,450.0,50.0,400.0,104.84
Sông Ba Hạ,2022-08-15 00:00:00,104.85,470.0,450.0,50.0,400.0,104.85
Sông Ba Hạ,2022-08-15 01:00:00,104.85,480.0,450.0,50.0,400.0,104.85
Sông Ba Hạ,2022-08-15 02:00:00,104.85,480.0,450.0,50.0,400.0,104.85
Sông Ba Hạ,2022-08-15 03:00:00,104.86,470.0,450.0,50.0,400.0,104.86
Sông Ba Hạ,2022-08-15 04:00:00,104.86,460.0,450.0,50.0,400.0,104.86
Sông Ba Hạ,2022-08-15 05:00:00,104.86,460.0,450.0,50.0,400.0,104.86
Sông Ba Hạ,2022-08-15 06:00:00,104.86,450.0,450.0,50.0,400.0,104.86
Sông Ba Hạ,2022-08-15 07:00:00,104.86,440.0,450.0,50.0,400.0,104.86
Sông Ba Hạ,2022-08-15 08:00:00,104.86,430.0,450.0,50.0,400.0,104.86
Sông Ba Hạ,2022-08-15 09:00:00,104.85,430.0,450.0,50.0,400.0,104.85
Sông Ba Hạ,2022-08-15 10:00:00,104.85,440.0,450.0,50.0,400.0,104.85
Sông Ba Hạ,2022-08-15 11:00:00,104.85,440.0,450.0,50.0,400.0,104.85
Sông Ba Hạ,2022-08-15 12:00:00,104.85,430.0,450.0,50.0,400.0,104.85
Sông Ba Hạ,2022-08-15 13:00:00,104.84,420.0,450.0,50.0,400.0,104.84
Sông Ba Hạ,2022-08-15 14:00:00,104.84,440.0,450.0,50.0,400.0,104.84
Sông Ba Hạ,2022-08-15 15:00:00,104.84,430.0,450.0,50.0,400.0,104.84
Sông Ba Hạ,2022-08-15 16:00:00,104.84,430.0,450.0,50.0,400.0,104.84
Sông Ba Hạ,2022-08-15 17:00:00,104.84,420.0,450.0,50.0,400.0,104.84
Sông Ba Hạ,2022-08-15 18:00:00,104.84,420.0,450.0,50.0,400.0,104.84
Sông Ba Hạ,2022-08-15 19:00:00,104.83,430.0,450.0,50.0,400.0,104.83
Sông Ba Hạ,2022-08-15 20:00:00,104.83,440.0,450.0,50.0,400.0,104.83
Sông Ba Hạ,2022-08-15 21:00:00,104.83,440.0,450.0,50.0,400.0,104.83
Sông Ba Hạ,2022-08-15 22:00:00,104.83,450.0,450.0,50.0,400.0,104.83
Sông Ba Hạ,2022-08-15 23:00:00,104.83,450.0,450.0,50.0,400.0,104.83
Sông Ba Hạ,2022-08-16 00:00:00,104.83,460.0,450.0,50.0,400.0,104.83
Sông Ba Hạ,2022-08-16 01:00:00,104.83,470.0,450.0,50.0,400.0,104.83
Sông Ba Hạ,2022-08-16 02:00:00,104.83,470.0,450.0,50.0,400.0,104.83
Sông Ba Hạ,2022-08-16 03:00:00,104.84,480.0,450.0,50.0,400.0,104.84
Sông Ba Hạ,2022-08-16 04:00:00,104.84,470.0,450.0,50.0,400.0,104.84
Sông Ba Hạ,2022-08-16 05:00:00,104.84,460.0,450.0,50.0,400.0,104.84
Sông Ba Hạ,2022-08-16 06:00:00,104.84,450.0,450.0,50.0,400.0,104.84
Sông Ba Hạ,2022-08-16 07:00:00,104.84,440.0,450.0,50.0,400.0,104.84
Sông Ba Hạ,2022-08-16 08:00:00,104.84,430.0,450.0,50.0,400.0,104.84
Sông Ba Hạ,2022-08-16 09:00:00,104.84,430.0,450.0,50.0,400.0,104.84
Sông Ba Hạ,2022-08-16 10:00:00,104.83,430.0,450.0,50.0,400.0,104.83
Sông Ba Hạ,2022-08-16 11:00:00,104.83,440.0,450.0,50.0,400.0,104.83
Sông Ba Hạ,2022-08-16 12:00:00,104.83,440.0,450.0,50.0,400.0,104.83
Sông Ba Hạ,2022-08-16 13:00:00,104.83,430.0,450.0,50.0,400.0,104.83
Sông Ba Hạ,2022-08-16 14:00:00,104.83,430.0,450.0,50.0,400.0,104.83
Sông Ba Hạ,2022-08-16 15:00:00,104.83,430.0,450.0,50.0,400.0,104.83
Sông Ba Hạ,2022-08-16 16:00:00,104.82,420.0,450.0,50.0,400.0,104.82
Sông Ba Hạ,2022-08-16 17:00:00,104.82,430.0,450.0,50.0,400.0,104.82
Sông Ba Hạ,2022-08-16 18:00:00,104.82,430.0,450.0,50.0,400.0,104.82
Sông Ba Hạ,2022-08-16 19:00:00,104.82,440.0,450.0,50.0,400.0,104.82
Sông Ba Hạ,2022-08-16 20:00:00,104.82,440.0,450.0,50.0,400.0,104.82
Sông Ba Hạ,2022-08-16 21:00:00,104.82,430.0,450.0,50.0,400.0,104.82
Sông Ba Hạ,2022-08-16 22:00:00,104.82,430.0,450.0,50.0,400.0,104.82
Sông Ba Hạ,2022-08-16 23:00:00,104.82,430.0,450.0,50.0,400.0,104.82
Sông Ba Hạ,2022-08-17 00:00:00,104.82,440.0,450.0,50.0,400.0,104.82
Sông Ba Hạ,2022-08-17 01:00:00,104.81,430.0,450.0,50.0,400.0,104.81
Sông Ba Hạ,2022-08-17 02:00:00,104.81,430.0,450.0,50.0,400.0,104.81
Sông Ba Hạ,2022-08-17 03:00:00,104.81,420.0,450.0,50.0,400.0,104.81
Sông Ba Hạ,2022-08-17 04:00:00,104.81,430.0,450.0,50.0,400.0,104.81
Sông Ba Hạ,2022-08-17 05:00:00,104.81,440.0,450.0,50.0,400.0,104.81
Sông Ba Hạ,2022-08-17 06:00:00,104.81,430.0,450.0,50.0,400.0,104.81
Sông Ba Hạ,2022-08-17 07:00:00,104.8,380.0,450.0,50.0,400.0,104.8
Sông Ba Hạ,2022-08-17 08:00:00,104.8,380.0,450.0,50.0,400.0,104.8
Sông Ba Hạ,2022-08-17 09:00:00,104.79,370.0,450.0,50.0,400.0,104.79
Sông Ba Hạ,2022-08-17 10:00:00,104.79,370.0,450.0,50.0,400.0,104.79
Sông Ba Hạ,2022-08-17 11:00:00,104.78,360.0,450.0,50.0,400.0,104.78
Sông Ba Hạ,2022-08-17 12:00:00,104.78,370.0,450.0,50.0,400.0,104.78
Sông Ba Hạ,2022-08-17 13:00:00,104.77,370.0,450.0,50.0,400.0,104.77
Sông Ba Hạ,2022-08-17 14:00:00,104.77,380.0,450.0,50.0,400.0,104.77
Sông Ba Hạ,2022-08-17 15:00:00,104.76,310.0,450.0,50.0,400.0,104.76
Sông Ba Hạ,2022-08-17 16:00:00,104.75,250.0,400.0,0.0,400.0,104.75
Sông Ba Hạ,2022-08-17 17:00:00,104.73,200.0,400.0,0.0,400.0,104.73
Sông Ba Hạ,2022-08-17 18:00:00,104.71,190.0,400.0,0.0,400.0,104.71
Sông Ba Hạ,2022-08-17 19:00:00,104.69,200.0,400.0,0.0,400.0,104.69
